count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_83.started,text_83.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_84.started,text_84.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_85.started,text_85.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
0,parcelated_audio/24/24_31.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.74304089200000,254.4095803550000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
0,parcelated_audio/24/24_32.ogg,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.41105106400000,265.1962974140000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.1968116970000,271.1968637210000,312.48328501800000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.48409641100000,None,318.48409641100000,None,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.48351783800000,None,319.48351783800000,None,2,0.8594047769997820,319.48351783800000,None,319.48351783800000,None,320.3673441990000,None,2,0.923610787999678,320.3673441990000,None,320.3673441990000,None,321.3334620610000,None,321.3334620610000,None,321.3334620610000,None,2,0.9094663250002670,321.3334620610000,None,322.2671336320000,None,2,0.7248279139998890,322.2671336320000,None,322.2671336320000,None,323.1002767220000,None,323.1002767220000,None,323.1002767220000,None,323.1002767220000,None,323.1002767220000,None,323.1002767220000,None,323.1002767220000,None,None,323.1002767220000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.56614607500000,None,2,1.4077934329998200,354.56614607500000,None,354.56614607500000,None,356.01623819500000,None,356.01623819500000,None,356.01623819500000,None,2,0.4707272649998230,356.01623819500000,None,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_1.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.51650740900000,None,2,2.244405017999730,356.51650740900000,None,311.5067755090000,314.5130910860000,314.5206191390000,326.6013643840000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_2.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.60171990400000,331.0851151270000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_3.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0855807550000,336.06813589500000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_4.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0707550880000,345.162615533,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_5.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1629915380000,350.91447907800000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_6.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9149535820000,355.499409991,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_7.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.49976527500000,362.0397668830000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_8.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.04021029400000,367.80864233500000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_9.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8089935100000,372.20970561200000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_10.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.21023102700000,376.7866606850000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_11.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.7870646760000,379.9757053560000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_12.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.9760543840000,382.7994527330000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_13.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.7999814180000,386.1117006550000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_14.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.112198326,388.90905552700000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_15.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9105059600000,400.08250868900000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_16.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0828766610000,403.0744952540000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_17.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0750503280000,410.046543809,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_18.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.04689427800000,417.5010129810000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_19.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.501389517,422.177916525,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_20.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.1784172850000,427.1110896620000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_21.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.1114360870000,435.8789504720000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_22.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.8793018230000,439.1673872410000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_23.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.16773871000000,443.9555014130000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_24.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.95603917500000,447.5837575640000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_25.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5840104870000,452.33078107000000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_26.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.33110301400000,457.32152658100000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_27.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3218103530000,461.29691699100000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_28.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.29745564800000,464.71736432400000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_29.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.7178173110000,468.9011097830000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_30.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.90145707700000,473.410327695,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_31.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.41068044100000,478.34856808100000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_32.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.34905760500000,482.41577367600000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_33.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4161374740000,484.94063637500000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_34.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.9411778910000,488.24659497600000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
