count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_57.started,text_57.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_83.started,text_83.stopped,text_60.started,text_60.stopped,image_2.started,image_2.stopped,text_58.started,text_58.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_62.started,text_62.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_84.started,text_84.stopped,question1_2.started,question1_2.stopped,question2_2.started,question2_2.stopped,question3_2.started,question3_2.stopped,question4_2.started,question4_2.stopped,question5_2.started,question5_2.stopped,question6_2.started,question6_2.stopped,image_15.started,image_15.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_59.started,text_59.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_85.started,text_85.stopped,text_61.started,text_61.stopped,image_17.started,image_17.stopped,text_63.started,text_63.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
1,parcelated_audio/11/11_35.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.2469560900000,492.61034243800000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_36.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.6109112450000,501.62558155400000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_37.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.62611024500000,505.79972182700000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_38.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.80007168000000,511.95950665600000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_39.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.9598618640000,517.1515240690000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_40.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.151877757,522.809532924,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,parcelated_audio/11/11_41.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.8098871000000,528.9595929100000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9600997710000,534.9468580090000,576.234272267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.2341152170000,None,582.2341152170000,None,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
1,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
2,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
3,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2468576900000,None,583.2468576900000,None,2,1.3290744349997100,583.2468576900000,None,583.2468576900000,None,584.601101745,None,2,0.5617036339999690,584.601101745,None,584.601101745,None,585.2004625410000,None,585.2004625410000,None,585.2004625410000,None,2,0.8644670869998660,585.2004625410000,None,586.0845359250000,None,2,0.6264229769999470,586.0845359250000,None,586.0845359250000,None,586.8144091400000,None,586.8144091400000,None,586.8144091400000,None,586.8144091400000,None,586.8144091400000,None,586.8144091400000,None,586.8144091400000,None,None,586.8144091400000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0636343460000,None,2,3.443299363999810,603.0636343460000,None,603.0636343460000,None,606.5465394260000,None,606.5465394260000,None,606.5465394260000,None,2,0.6134254270000380,606.5465394260000,None,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_1.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1800809770000,None,2,0.7978960270002060,607.1800809770000,None,560.7506003140000,563.7635722650000,563.768920516,571.6918670520000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_2.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.6922222210000,580.8212058070000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_3.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.821585403,586.2635532500000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_4.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2639340290000,591.3384048450000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_5.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.338761688,597.575466585,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_6.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5758314460000,604.5283956590000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_7.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.528669112,610.5546218080000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_8.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5561935850000,614.8226792280000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_9.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.8230317870000,618.517208018,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_10.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5176483690000,628.6396168400000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_11.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.6413009130000,632.191689278,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_12.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.1920382810000,642.7781086,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_13.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.7784904930000,649.930365919,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_14.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.9308209130000,656.2425740520000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_15.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.2429024960000,660.3194242450000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_16.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.3197741210000,664.337561031,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_17.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3381006500000,672.8107216090000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_18.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8111269770000,682.646636379,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_19.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.6469879180000,693.6236545470000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_20.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.624004276,701.8464535830000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_21.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.8468389550000,710.7517268420000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_22.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7522295460000,715.677169474,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_23.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.677537042,722.3196386960000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_24.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3200024130000,731.056555479,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_25.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.056806819,737.3731778910000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_26.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.3736677510000,742.2265221000000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_27.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.2268723540000,749.2127503290000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,parcelated_audio/44/44_28.ogg,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.2131030670000,760.4982495890000,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
4,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110521,0,2,2,3,0,1,2,0,24,2021_Nov_05_1524,listening_fmri,3.2.4,59.79584681358680,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.4986729540000,766.4975296830000,807.7777351060000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.79411884,None,813.79411884,None,,,,,,,,,,,,,,,